outbreak_id;code;focus_type;country;region;province;livestock_region;municipality;uvl;disease;no_of_affected_species;serotype;species;confirmation_date
2007/3453_1;2007/3453;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Zalamea la Real;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3452_1;2007/3452;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Zalamea la Real;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3451_1;2007/3451;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Zalamea la Real;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3450_1;2007/3450;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Zalamea la Real;Huelva;Lengua azul;1;;Ovinos;23/10/2007
2007/3449_1;2007/3449;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Zalamea la Real;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3448_1;2007/3448;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Villanueva de los Castillejos;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3447_1;2007/3447;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Villanueva de las Cruces;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3446_1;2007/3446;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Villanueva de las Cruces;Huelva;Lengua azul;1;;Ovinos;06/11/2007
2007/3445_1;2007/3445;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Valverde del Camino;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3444_1;2007/3444;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Valverde del Camino;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3443_1;2007/3443;Secundario;España;CASTILLA LA MANCHA;CIUDAD REAL;ALMADEN;Almadén;Ciudad Real;Lengua azul;1;;Ovinos;02/11/2007
2007/3442_1;2007/3442;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Valverde del Camino;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3441_1;2007/3441;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3440_1;2007/3440;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3439_1;2007/3439;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3438_1;2007/3438;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3437_1;2007/3437;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3436_1;2007/3436;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3435_1;2007/3435;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3434_1;2007/3434;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3433_1;2007/3433;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3432_1;2007/3432;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3431_1;2007/3431;Secundario;España;CASTILLA LA MANCHA;CIUDAD REAL;ALMADEN;Almadén;Ciudad Real;Lengua azul;1;;Ovinos;02/11/2007
2007/3430_1;2007/3430;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3429_1;2007/3429;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Santa Olalla del Cala;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3428_1;2007/3428;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);San Silvestre de Guzmán;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3427_1;2007/3427;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);San Silvestre de Guzmán;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3426_1;2007/3426;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);San Silvestre de Guzmán;Huelva;Lengua azul;2;;Bovinos, Ovinos;09/10/2007
2007/3425_1;2007/3425;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Sanlúcar de Guadiana;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3424_1;2007/3424;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Sanlúcar de Guadiana;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3423_1;2007/3423;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Sanlúcar de Guadiana;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3422_1;2007/3422;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Sanlúcar de Guadiana;Huelva;Lengua azul;1;;Caprinos;29/10/2007
2007/3421_1;2007/3421;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Sanlúcar de Guadiana;Huelva;Lengua azul;2;;Bovinos, Ovinos;09/10/2007
2007/3420_1;2007/3420;Secundario;España;ANDALUCÍA;HUELVA;CARTAYA (COSTA OCCIDENTAL);San Juan del Puerto;Huelva;Lengua azul;1;;Ovinos;01/10/2007
2007/3419_1;2007/3419;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Rosal de la Frontera;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3418_1;2007/3418;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Rosal de la Frontera;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3417_1;2007/3417;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Rosal de la Frontera;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3416_1;2007/3416;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Rosal de la Frontera;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3415_1;2007/3415;Secundario;España;CASTILLA LA MANCHA;CIUDAD REAL;ALMADEN;Almadén;Ciudad Real;Lengua azul;1;;Ovinos;02/11/2007
2007/3414_1;2007/3414;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Rosal de la Frontera;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3413_1;2007/3413;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Niebla;Huelva;Lengua azul;1;;Ovinos;01/10/2007
2007/3412_1;2007/3412;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Niebla;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3411_1;2007/3411;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Niebla;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3410_1;2007/3410;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Manzanilla;Huelva;Lengua azul;1;;Ovinos;01/10/2007
2007/3409_1;2007/3409;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Manzanilla;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3408_1;2007/3408;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Granado, El;Huelva;Lengua azul;2;;Bovinos, Ovinos;29/10/2007
2007/3407_1;2007/3407;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Granado, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3406_1;2007/3406;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Granado, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3405_1;2007/3405;Secundario;España;ANDALUCÍA;HUELVA;PUEBLA DE GUZMAN (ANDEVALO OCCIDENTAL);Granado, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3404_1;2007/3404;Secundario;España;ANDALUCÍA;HUELVA;CARTAYA (COSTA OCCIDENTAL);Gibraleón;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3403_1;2007/3403;Secundario;España;ANDALUCÍA;HUELVA;LA PALMA DEL CONDADO (CONDADO DE HUELVA);Escacena del Campo;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3402_1;2007/3402;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3401_1;2007/3401;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3400_1;2007/3400;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3399_1;2007/3399;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3398_1;2007/3398;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3397_1;2007/3397;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3396_1;2007/3396;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;2;;Bovinos, Ovinos;15/10/2007
2007/3395_1;2007/3395;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;3;;Bovinos, Ovinos;09/10/2007
2007/3394_1;2007/3394;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Encinasola;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3393_1;2007/3393;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Cumbres de San Bartolomé;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3392_1;2007/3392;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3391_1;2007/3391;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3390_1;2007/3390;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3389_1;2007/3389;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3388_1;2007/3388;Secundario;España;CASTILLA LA MANCHA;CIUDAD REAL;ALMADEN;Almadén;Ciudad Real;Lengua azul;1;;Ovinos;02/11/2007
2007/3387_1;2007/3387;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3386_1;2007/3386;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3385_1;2007/3385;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3384_1;2007/3384;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3383_1;2007/3383;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3382_1;2007/3382;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3381_1;2007/3381;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3380_1;2007/3380;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3379_1;2007/3379;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3378_1;2007/3378;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3377_1;2007/3377;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Cerro de Andévalo, El;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3376_1;2007/3376;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3375_1;2007/3375;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3374_1;2007/3374;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;06/11/2007
2007/3373_1;2007/3373;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3372_1;2007/3372;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3371_1;2007/3371;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3370_1;2007/3370;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3369_1;2007/3369;Secundario;España;ANDALUCÍA;HUELVA;VALVERDE DEL CAMINO (ANDEVALO ORIENTAL);Calañas;Huelva;Lengua azul;1;;Ovinos;15/10/2007
2007/3368_1;2007/3368;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;2;;Bovinos, Ovinos;29/10/2007
2007/3367_1;2007/3367;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3366_1;2007/3366;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3365_1;2007/3365;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;16/10/2007
2007/3364_1;2007/3364;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3363_1;2007/3363;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3362_1;2007/3362;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3361_1;2007/3361;Secundario;España;ANDALUCÍA;HUELVA;CORTEGANA (SIERRA OCCIDENTAL);Aroche;Huelva;Lengua azul;1;;Ovinos;29/10/2007
2007/3360_1;2007/3360;Secundario;España;ANDALUCÍA;HUELVA;ARACENA (SIERRA ORIENTAL);Aracena;Huelva;Lengua azul;1;;Ovinos;09/10/2007
2007/3359_1;2007/3359;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Guajares, Los;Granada;Lengua azul;1;;Ovinos;06/11/2007
2007/3358_1;2007/3358;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Salobreña;Granada;Lengua azul;1;;Ovinos;07/11/2007
2007/3357_1;2007/3357;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Vélez de Benaudalla;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3356_1;2007/3356;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Salobreña;Granada;Lengua azul;1;;Ovinos;16/11/2007
2007/3355_1;2007/3355;Secundario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Órgiva;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3354_1;2007/3354;Secundario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Órgiva;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3353_1;2007/3353;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Motril;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3352_1;2007/3352;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Motril;Granada;Lengua azul;1;;Ovinos;16/11/2007
2007/3351_1;2007/3351;Secundario;España;ANDALUCÍA;GRANADA;MOTRIL (COSTA DE GRANADA);Molvízar;Granada;Lengua azul;1;;Caprinos;16/11/2007
2007/3350_1;2007/3350;Secundario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Lanjarón;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3349_1;2007/3349;Secundario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Cástaras;Granada;Lengua azul;1;;Ovinos;16/11/2007
2007/3348_1;2007/3348;Secundario;España;CASTILLA LA MANCHA;CIUDAD REAL;ALMADEN;Alamillo;Ciudad Real;Lengua azul;1;;Ovinos;08/11/2007
2007/3347_1;2007/3347;Secundario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Almegíjar;Granada;Lengua azul;1;;Ovinos;13/11/2007
2007/3346_1;2007/3346;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Valsequillo;Córdoba;Lengua azul;1;;Ovinos;12/11/2007
2007/3345_1;2007/3345;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Torrecampo;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3344_1;2007/3344;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Torrecampo;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3343_1;2007/3343;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Torrecampo;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3342_1;2007/3342;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Santa Eufemia;Córdoba;Lengua azul;1;;Ovinos;07/11/2007
2007/3341_1;2007/3341;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Santa Eufemia;Córdoba;Lengua azul;1;;Ovinos;07/11/2007
2007/3340_1;2007/3340;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Pozoblanco;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3339_1;2007/3339;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Pozoblanco;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3338_1;2007/3338;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Pedroche;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3337_1;2007/3337;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Guijo, El;Córdoba;Lengua azul;1;;Ovinos;13/11/2007
2007/3336_1;2007/3336;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Fuente Obejuna;Córdoba;Lengua azul;1;;Ovinos;13/11/2007
2007/3335_1;2007/3335;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Fuente Obejuna;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3334_1;2007/3334;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Fuente Obejuna;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3333_1;2007/3333;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Fuente Obejuna;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3332_1;2007/3332;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Fuente Obejuna;Córdoba;Lengua azul;1;;Ovinos;14/11/2007
2007/3331_1;2007/3331;Secundario;España;ANDALUCÍA;CÓRDOBA;POSADAS (VEGA DEL GUADALQUIVIR);Carlota, La;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3330_1;2007/3330;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Belmez;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3329_1;2007/3329;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Belmez;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3328_1;2007/3328;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Belmez;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3327_1;2007/3327;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Belalcázar;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3326_1;2007/3326;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Belalcázar;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3325_1;2007/3325;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Belalcázar;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3324_1;2007/3324;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Alcaracejos;Córdoba;Lengua azul;1;;Ovinos;19/11/2007
2007/3323_1;2007/3323;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3322_1;2007/3322;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;07/11/2007
2007/3321_1;2007/3321;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3320_1;2007/3320;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3319_1;2007/3319;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;19/10/2007
2007/3318_1;2007/3318;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;19/10/2007
2007/3317_1;2007/3317;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3316_1;2007/3316;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/3315_1;2007/3315;Secundario;España;ANDALUCÍA;CÓRDOBA;HINOJOSA DEL DUQUE (PEDROCHES II );Viso, El;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
